Date,Time,Zone,Device,PPM,VOC
01/10/2022,04:48,Zone1,T4,923,79
01/10/2022,04:48,Zone2,T1,671,41
01/10/2022,04:48,Zone2,T2,400,0
01/10/2022,04:49,Zone1,T1,682,42
01/10/2022,04:49,Zone1,T2,1062,100
01/10/2022,04:49,Zone1,T3,806,61
01/10/2022,04:49,Zone1,T4,882,73
01/10/2022,04:49,Zone2,T1,683,43
01/10/2022,04:49,Zone2,T2,400,0
01/10/2022,04:50,Zone1,T1,675,41
01/10/2022,04:50,Zone1,T2,1001,91
01/10/2022,04:50,Zone1,T3,605,31
01/10/2022,04:50,Zone1,T4,909,77
01/10/2022,04:50,Zone2,T1,690,44
01/10/2022,04:50,Zone2,T2,400,0
01/10/2022,04:51,Zone1,T1,733,50
01/10/2022,04:51,Zone1,T2,954,84
01/10/2022,04:51,Zone1,T3,602,30
01/10/2022,04:51,Zone1,T4,942,82
01/10/2022,04:51,Zone2,T1,638,36
01/10/2022,04:51,Zone2,T2,400,0
01/10/2022,04:52,Zone1,T1,659,39
01/10/2022,04:52,Zone1,T2,975,87
01/10/2022,04:52,Zone1,T3,629,34
01/10/2022,04:52,Zone1,T4,891,74
01/10/2022,04:52,Zone2,T1,683,43
01/10/2022,04:52,Zone2,T2,400,0
01/10/2022,04:53,Zone1,T1,778,57
01/10/2022,04:53,Zone1,T2,1038,97
01/10/2022,04:53,Zone1,T3,793,59
01/10/2022,04:53,Zone1,T4,954,84
01/10/2022,04:53,Zone2,T1,699,45
01/10/2022,04:53,Zone2,T2,400,0
01/10/2022,04:54,Zone1,T3,726,49
01/10/2022,04:54,Zone1,T4,882,73
01/10/2022,04:55,Zone1,T1,704,46
01/10/2022,04:55,Zone1,T2,1001,91
01/10/2022,04:55,Zone2,T1,671,41
01/10/2022,04:55,Zone2,T2,400,0
01/10/2022,04:56,Zone1,T1,882,73
01/10/2022,04:56,Zone1,T2,1001,91
01/10/2022,04:56,Zone1,T3,840,67
01/10/2022,04:56,Zone1,T4,900,76
01/10/2022,04:56,Zone2,T1,702,46
01/10/2022,04:56,Zone2,T2,400,0
01/10/2022,04:57,Zone1,T1,813,62
01/10/2022,04:57,Zone1,T2,1038,97
01/10/2022,04:57,Zone1,T3,617,33
01/10/2022,04:57,Zone1,T4,909,77
01/10/2022,04:57,Zone2,T1,708,46
01/10/2022,04:57,Zone2,T2,400,0
01/10/2022,04:58,Zone1,T1,802,61
01/10/2022,04:58,Zone1,T2,954,84
01/10/2022,04:58,Zone1,T3,844,67
01/10/2022,04:58,Zone1,T4,900,76
01/10/2022,04:58,Zone2,T1,624,34
01/10/2022,04:58,Zone2,T2,400,0
01/10/2022,04:59,Zone1,T1,925,79
01/10/2022,04:59,Zone1,T2,1074,102
01/10/2022,04:59,Zone1,T3,665,40
01/10/2022,04:59,Zone1,T4,882,73
01/10/2022,04:59,Zone2,T1,666,40
01/10/2022,04:59,Zone2,T2,400,0
01/10/2022,05:00,Zone1,T1,865,70
01/10/2022,05:00,Zone1,T2,1050,99
01/10/2022,05:00,Zone1,T3,806,61
01/10/2022,05:00,Zone1,T4,942,82
01/10/2022,05:00,Zone2,T1,699,45
01/10/2022,05:00,Zone2,T2,400,0
01/10/2022,05:01,Zone1,T1,768,56
01/10/2022,05:01,Zone1,T2,990,89
01/10/2022,05:01,Zone1,T3,726,49
01/10/2022,05:01,Zone1,T4,870,71
01/10/2022,05:01,Zone2,T1,699,45
01/10/2022,05:01,Zone2,T2,400,0
01/10/2022,05:02,Zone1,T1,834,66
01/10/2022,05:02,Zone1,T2,1012,93
01/10/2022,05:02,Zone1,T3,634,35
01/10/2022,05:02,Zone1,T4,954,84
01/10/2022,05:02,Zone2,T1,643,37
01/10/2022,05:02,Zone2,T2,400,0
01/10/2022,05:03,Zone1,T1,889,74
01/10/2022,05:03,Zone1,T2,1102,106
01/10/2022,05:03,Zone1,T3,759,54
01/10/2022,05:03,Zone1,T4,909,77
01/10/2022,05:03,Zone2,T1,675,41
01/10/2022,05:03,Zone2,T2,400,0
01/10/2022,05:04,Zone1,T1,857,69
01/10/2022,05:04,Zone1,T2,1050,99
01/10/2022,05:04,Zone1,T3,700,45
01/10/2022,05:04,Zone1,T4,930,80
01/10/2022,05:04,Zone2,T1,702,46
01/10/2022,05:04,Zone2,T2,400,0
01/10/2022,05:05,Zone1,T1,933,81
01/10/2022,05:05,Zone1,T2,1012,93
01/10/2022,05:05,Zone1,T3,726,49
01/10/2022,05:05,Zone1,T4,882,73
01/10/2022,05:05,Zone2,T1,690,44
01/10/2022,05:05,Zone2,T2,400,0
01/10/2022,05:06,Zone1,T3,732,50
01/10/2022,05:06,Zone1,T4,891,74
01/10/2022,05:07,Zone1,T1,840,67
01/10/2022,05:07,Zone1,T2,1090,105
01/10/2022,05:07,Zone2,T1,675,41
01/10/2022,05:07,Zone2,T2,400,0
01/10/2022,05:08,Zone1,T1,913,78
01/10/2022,05:08,Zone1,T2,1012,93
01/10/2022,05:08,Zone1,T3,617,33
01/10/2022,05:08,Zone1,T4,891,74
01/10/2022,05:08,Zone2,T1,715,47
01/10/2022,05:08,Zone2,T2,400,0
01/10/2022,05:09,Zone1,T1,920,79
01/10/2022,05:09,Zone1,T2,1074,102
01/10/2022,05:09,Zone1,T3,806,61
01/10/2022,05:09,Zone1,T4,900,76
01/10/2022,05:09,Zone2,T1,690,44
01/10/2022,05:09,Zone2,T2,400,0
01/10/2022,05:10,Zone1,T1,840,67
01/10/2022,05:10,Zone1,T2,964,85
01/10/2022,05:10,Zone1,T3,599,30
01/10/2022,05:10,Zone1,T4,891,74
01/10/2022,05:10,Zone2,T1,702,46
01/10/2022,05:10,Zone2,T2,400,0
01/10/2022,05:11,Zone1,T1,802,61
01/10/2022,05:11,Zone1,T2,1113,108
01/10/2022,05:11,Zone1,T3,715,47
01/10/2022,05:11,Zone1,T4,909,77
01/10/2022,05:11,Zone2,T1,702,46
01/10/2022,05:11,Zone2,T2,400,0
01/10/2022,05:12,Zone1,T1,882,73
01/10/2022,05:12,Zone1,T2,1050,99
01/10/2022,05:12,Zone1,T3,742,52
01/10/2022,05:12,Zone1,T4,900,76
01/10/2022,05:12,Zone2,T1,699,45
01/10/2022,05:12,Zone2,T2,400,0
01/10/2022,05:13,Zone1,T1,778,57
01/10/2022,05:13,Zone1,T2,1001,91
01/10/2022,05:13,Zone1,T3,742,52
01/10/2022,05:13,Zone1,T4,942,82
01/10/2022,05:13,Zone2,T1,690,44
01/10/2022,05:13,Zone2,T2,400,0
01/10/2022,05:14,Zone1,T1,889,74
01/10/2022,05:14,Zone1,T2,1012,93
01/10/2022,05:14,Zone1,T3,733,50
01/10/2022,05:14,Zone1,T4,863,70
01/10/2022,05:14,Zone2,T1,646,37
01/10/2022,05:14,Zone2,T2,400,0
01/10/2022,05:15,Zone1,T3,580,27
01/10/2022,05:15,Zone1,T4,882,73
01/10/2022,05:16,Zone1,T1,857,69
01/10/2022,05:16,Zone1,T2,1090,105
01/10/2022,05:16,Zone2,T1,683,43
01/10/2022,05:16,Zone2,T2,400,0
01/10/2022,05:17,Zone1,T1,761,54
01/10/2022,05:17,Zone1,T2,954,84
01/10/2022,05:17,Zone1,T3,785,58
01/10/2022,05:17,Zone1,T4,900,76
01/10/2022,05:17,Zone2,T1,638,36
01/10/2022,05:17,Zone2,T2,400,0
01/10/2022,05:18,Zone1,T3,726,49
01/10/2022,05:18,Zone1,T4,909,77
01/10/2022,05:19,Zone1,T1,925,79
01/10/2022,05:19,Zone1,T2,1050,99
01/10/2022,05:19,Zone2,T1,690,44
01/10/2022,05:19,Zone2,T2,400,0
01/10/2022,05:20,Zone1,T1,719,48
01/10/2022,05:20,Zone1,T2,927,80
01/10/2022,05:20,Zone1,T3,806,61
01/10/2022,05:20,Zone1,T4,870,71
01/10/2022,05:20,Zone2,T1,730,50
01/10/2022,05:20,Zone2,T2,400,0
01/10/2022,05:21,Zone1,T1,933,81
01/10/2022,05:21,Zone1,T2,1062,100
01/10/2022,05:21,Zone1,T3,599,30
01/10/2022,05:21,Zone1,T4,909,77
01/10/2022,05:21,Zone2,T1,671,41
01/10/2022,05:21,Zone2,T2,400,0
01/10/2022,05:22,Zone1,T1,882,73
01/10/2022,05:22,Zone1,T2,683,43
01/10/2022,05:22,Zone1,T3,804,61
01/10/2022,05:22,Zone1,T4,882,73
01/10/2022,05:22,Zone2,T1,671,41
01/10/2022,05:22,Zone2,T2,400,0
01/10/2022,05:23,Zone1,T1,774,56
01/10/2022,05:23,Zone1,T2,704,46
01/10/2022,05:23,Zone1,T3,733,50
01/10/2022,05:23,Zone1,T4,882,73
01/10/2022,05:23,Zone2,T1,699,45
01/10/2022,05:23,Zone2,T2,400,0
01/10/2022,05:25,Zone1,T1,840,67
01/10/2022,05:25,Zone1,T2,674,41
01/10/2022,05:25,Zone2,T1,702,46
01/10/2022,05:25,Zone2,T2,400,0
01/10/2022,05:26,Zone1,T3,768,56
01/10/2022,05:26,Zone1,T4,900,76
01/10/2022,05:27,Zone1,T1,913,78
01/10/2022,05:27,Zone1,T2,714,47
01/10/2022,05:27,Zone2,T1,699,45
01/10/2022,05:27,Zone2,T2,400,0
01/10/2022,05:28,Zone1,T1,795,60
01/10/2022,05:28,Zone1,T2,666,40
01/10/2022,05:28,Zone1,T3,708,46
01/10/2022,05:28,Zone1,T4,851,68
01/10/2022,05:28,Zone2,T1,759,54
01/10/2022,05:28,Zone2,T2,400,0
01/10/2022,05:29,Zone1,T1,699,45
01/10/2022,05:29,Zone1,T2,645,37
01/10/2022,05:29,Zone1,T3,768,56
01/10/2022,05:29,Zone1,T4,863,70
01/10/2022,05:29,Zone2,T1,702,46
01/10/2022,05:29,Zone2,T2,400,0
01/10/2022,05:30,Zone1,T1,913,78
01/10/2022,05:30,Zone1,T2,699,45
01/10/2022,05:30,Zone1,T3,617,33
01/10/2022,05:30,Zone1,T4,891,74
01/10/2022,05:30,Zone2,T1,653,38
01/10/2022,05:30,Zone2,T2,400,0
01/10/2022,05:31,Zone1,T1,768,56
01/10/2022,05:31,Zone1,T2,638,36
01/10/2022,05:31,Zone2,T1,699,45
01/10/2022,05:31,Zone2,T2,400,0
01/10/2022,05:32,Zone1,T1,714,47
01/10/2022,05:32,Zone1,T2,726,49
01/10/2022,05:32,Zone1,T3,798,60
01/10/2022,05:32,Zone1,T4,923,79
01/10/2022,05:32,Zone2,T1,759,54
01/10/2022,05:32,Zone2,T2,400,0
01/10/2022,05:33,Zone1,T1,865,70
01/10/2022,05:33,Zone1,T2,715,47
01/10/2022,05:33,Zone1,T3,768,56
01/10/2022,05:33,Zone1,T4,954,84
01/10/2022,05:33,Zone2,T1,708,46
01/10/2022,05:33,Zone2,T2,400,0
01/10/2022,05:34,Zone1,T3,726,49
01/10/2022,05:34,Zone1,T4,863,70
01/10/2022,05:35,Zone1,T1,778,57
01/10/2022,05:35,Zone1,T2,715,47
01/10/2022,05:35,Zone2,T1,699,45
01/10/2022,05:35,Zone2,T2,400,0
01/10/2022,05:36,Zone1,T1,813,62
01/10/2022,05:36,Zone1,T2,668,40
01/10/2022,05:36,Zone1,T3,778,57
01/10/2022,05:36,Zone1,T4,930,80
01/10/2022,05:36,Zone2,T1,770,56
01/10/2022,05:36,Zone2,T2,400,0
01/10/2022,05:37,Zone1,T1,806,61
01/10/2022,05:37,Zone1,T2,666,40
01/10/2022,05:37,Zone1,T3,668,40
01/10/2022,05:37,Zone1,T4,863,70
01/10/2022,05:37,Zone2,T1,638,36
01/10/2022,05:37,Zone2,T2,400,0
01/10/2022,05:38,Zone1,T1,748,53
01/10/2022,05:38,Zone1,T2,740,51
01/10/2022,05:38,Zone1,T3,726,49
01/10/2022,05:38,Zone1,T4,863,70
01/10/2022,05:38,Zone2,T1,653,38
01/10/2022,05:38,Zone2,T2,400,0
01/10/2022,05:39,Zone1,T1,895,75
01/10/2022,05:39,Zone1,T2,732,50
01/10/2022,05:39,Zone1,T3,683,43
01/10/2022,05:39,Zone1,T4,961,85
01/10/2022,05:39,Zone2,T1,726,49
01/10/2022,05:39,Zone2,T2,400,0
01/10/2022,05:40,Zone1,T1,865,70
01/10/2022,05:40,Zone1,T2,666,40
01/10/2022,05:40,Zone1,T3,798,60
01/10/2022,05:40,Zone1,T4,923,79
01/10/2022,05:40,Zone2,T1,708,46
01/10/2022,05:40,Zone2,T2,400,0
01/10/2022,05:41,Zone1,T1,733,50
01/10/2022,05:41,Zone1,T2,650,38
01/10/2022,05:41,Zone2,T1,638,36
01/10/2022,05:41,Zone2,T2,400,0
01/10/2022,05:42,Zone1,T3,785,58
01/10/2022,05:42,Zone1,T4,930,80
01/10/2022,05:43,Zone1,T1,802,61
01/10/2022,05:43,Zone1,T2,690,44
01/10/2022,05:43,Zone2,T1,791,59
01/10/2022,05:43,Zone2,T2,400,0
01/10/2022,05:44,Zone1,T1,708,46
01/10/2022,05:44,Zone1,T2,659,39
01/10/2022,05:44,Zone1,T3,830,65
01/10/2022,05:44,Zone1,T4,923,79
01/10/2022,05:44,Zone2,T1,726,49
01/10/2022,05:44,Zone2,T2,400,0
01/10/2022,05:45,Zone1,T1,844,67
01/10/2022,05:45,Zone1,T2,715,47
01/10/2022,05:45,Zone1,T3,742,52
01/10/2022,05:45,Zone1,T4,891,74
01/10/2022,05:45,Zone2,T1,643,37
01/10/2022,05:45,Zone2,T2,400,0
01/10/2022,05:46,Zone1,T1,774,56
01/10/2022,05:46,Zone1,T2,668,40
01/10/2022,05:46,Zone1,T3,844,67
01/10/2022,05:46,Zone1,T4,961,85
01/10/2022,05:46,Zone2,T1,690,44
01/10/2022,05:46,Zone2,T2,400,0
01/10/2022,05:47,Zone1,T1,697,45
01/10/2022,05:47,Zone1,T2,732,50
01/10/2022,05:47,Zone1,T3,759,54
01/10/2022,05:47,Zone1,T4,882,73
01/10/2022,05:47,Zone2,T1,730,50
01/10/2022,05:47,Zone2,T2,400,0
01/10/2022,05:48,Zone1,T3,715,47
01/10/2022,05:48,Zone1,T4,942,82
01/10/2022,05:50,Zone1,T1,719,48
01/10/2022,05:50,Zone1,T2,728,49
01/10/2022,05:50,Zone2,T1,702,46
01/10/2022,05:50,Zone2,T2,400,0
01/10/2022,05:51,Zone1,T1,728,49
01/10/2022,05:51,Zone1,T2,740,51
01/10/2022,05:51,Zone1,T3,748,53
01/10/2022,05:51,Zone1,T4,923,79
01/10/2022,05:51,Zone2,T1,780,57
01/10/2022,05:51,Zone2,T2,400,0
01/10/2022,05:52,Zone1,T1,768,56
01/10/2022,05:52,Zone1,T2,699,45
01/10/2022,05:52,Zone1,T3,700,45
01/10/2022,05:52,Zone1,T4,863,70
01/10/2022,05:52,Zone2,T1,798,60
01/10/2022,05:52,Zone2,T2,400,0
01/10/2022,05:53,Zone1,T1,699,45
01/10/2022,05:53,Zone1,T2,666,40
01/10/2022,05:53,Zone1,T3,844,67
01/10/2022,05:53,Zone1,T4,900,76
01/10/2022,05:53,Zone2,T1,708,46
01/10/2022,05:53,Zone2,T2,400,0
01/10/2022,05:54,Zone1,T1,690,44
01/10/2022,05:54,Zone1,T2,732,50
01/10/2022,05:54,Zone1,T3,715,47
01/10/2022,05:54,Zone1,T4,870,71
01/10/2022,05:54,Zone2,T1,746,52
01/10/2022,05:54,Zone2,T2,400,0
01/10/2022,05:55,Zone1,T1,778,57
01/10/2022,05:55,Zone1,T2,699,45
01/10/2022,05:55,Zone1,T3,870,71
01/10/2022,05:55,Zone1,T4,909,77
01/10/2022,05:55,Zone2,T1,759,54
01/10/2022,05:55,Zone2,T2,400,0
01/10/2022,05:56,Zone1,T3,761,54
01/10/2022,05:56,Zone1,T4,882,73
01/10/2022,05:57,Zone1,T1,851,68
01/10/2022,05:57,Zone1,T2,704,46
01/10/2022,05:57,Zone2,T1,759,54
01/10/2022,05:57,Zone2,T2,400,0
01/10/2022,05:58,Zone1,T1,774,56
01/10/2022,05:58,Zone1,T2,668,40
01/10/2022,05:58,Zone1,T3,768,56
01/10/2022,05:58,Zone1,T4,870,71
01/10/2022,05:58,Zone2,T1,702,46
01/10/2022,05:58,Zone2,T2,400,0
01/10/2022,05:59,Zone1,T1,802,61
01/10/2022,05:59,Zone1,T2,657,39
01/10/2022,05:59,Zone1,T3,715,47
01/10/2022,05:59,Zone1,T4,863,70
01/10/2022,05:59,Zone2,T1,742,52
01/10/2022,05:59,Zone2,T2,400,0
01/10/2022,06:00,Zone1,T1,704,46
01/10/2022,06:00,Zone1,T2,752,53
01/10/2022,06:00,Zone1,T3,776,57
01/10/2022,06:00,Zone1,T4,891,74
01/10/2022,06:00,Zone2,T1,746,52
01/10/2022,06:00,Zone2,T2,400,0
01/10/2022,06:01,Zone1,T3,700,45
01/10/2022,06:01,Zone1,T4,930,80
01/10/2022,06:02,Zone1,T1,748,53
01/10/2022,06:02,Zone1,T2,659,39
01/10/2022,06:02,Zone2,T1,735,51
01/10/2022,06:02,Zone2,T2,400,0
01/10/2022,06:03,Zone1,T1,675,41
01/10/2022,06:03,Zone1,T2,744,52
01/10/2022,06:03,Zone1,T3,726,49
01/10/2022,06:03,Zone1,T4,930,80
01/10/2022,06:03,Zone2,T1,763,55
01/10/2022,06:03,Zone2,T2,400,0
01/10/2022,06:04,Zone1,T1,761,54
01/10/2022,06:04,Zone1,T2,690,44
01/10/2022,06:04,Zone1,T3,891,74
01/10/2022,06:04,Zone1,T4,942,82
01/10/2022,06:04,Zone2,T1,759,54
01/10/2022,06:04,Zone2,T2,400,0
01/10/2022,06:05,Zone1,T1,744,52
01/10/2022,06:05,Zone1,T2,740,51
01/10/2022,06:05,Zone1,T3,708,46
01/10/2022,06:05,Zone1,T4,909,77
01/10/2022,06:05,Zone2,T1,666,40
01/10/2022,06:05,Zone2,T2,400,0
01/10/2022,06:06,Zone1,T3,715,47
01/10/2022,06:06,Zone1,T4,942,82
01/10/2022,06:07,Zone1,T1,778,57
01/10/2022,06:07,Zone1,T2,697,45
01/10/2022,06:07,Zone2,T1,763,55
01/10/2022,06:07,Zone2,T2,400,0
01/10/2022,06:08,Zone1,T1,708,46
01/10/2022,06:08,Zone1,T2,674,41
01/10/2022,06:08,Zone1,T3,708,46
01/10/2022,06:08,Zone1,T4,882,73
01/10/2022,06:08,Zone2,T1,759,54
01/10/2022,06:08,Zone2,T2,400,0
01/10/2022,06:09,Zone1,T3,874,72
01/10/2022,06:09,Zone1,T4,891,74
01/10/2022,06:11,Zone1,T1,752,53
01/10/2022,06:11,Zone1,T2,735,51
01/10/2022,06:11,Zone2,T1,770,56
01/10/2022,06:11,Zone2,T2,400,0
01/10/2022,06:12,Zone1,T1,774,56
01/10/2022,06:12,Zone1,T2,749,53
01/10/2022,06:12,Zone1,T3,715,47
01/10/2022,06:12,Zone1,T4,870,71
01/10/2022,06:12,Zone2,T1,776,57
01/10/2022,06:12,Zone2,T2,400,0
01/10/2022,06:13,Zone1,T1,748,53
01/10/2022,06:13,Zone1,T2,675,41
01/10/2022,06:13,Zone1,T3,697,45
01/10/2022,06:13,Zone1,T4,983,88
01/10/2022,06:13,Zone2,T1,666,40
01/10/2022,06:13,Zone2,T2,400,0
01/10/2022,06:14,Zone1,T1,768,56
01/10/2022,06:14,Zone1,T2,688,43
01/10/2022,06:14,Zone1,T3,776,57
01/10/2022,06:14,Zone1,T4,882,73
01/10/2022,06:14,Zone2,T1,742,52
01/10/2022,06:14,Zone2,T2,400,0
01/10/2022,06:15,Zone1,T1,641,36
01/10/2022,06:15,Zone1,T2,688,43
01/10/2022,06:15,Zone1,T3,834,66
01/10/2022,06:15,Zone1,T4,930,80
01/10/2022,06:15,Zone2,T1,763,55
01/10/2022,06:15,Zone2,T2,400,0
01/10/2022,06:18,Zone1,T1,690,44
01/10/2022,06:18,Zone1,T2,761,54
01/10/2022,06:18,Zone2,T1,726,49
01/10/2022,06:18,Zone2,T2,400,0
01/10/2022,06:19,Zone1,T1,752,53
01/10/2022,06:19,Zone1,T2,699,45
01/10/2022,06:19,Zone1,T3,732,50
01/10/2022,06:19,Zone1,T4,909,77
01/10/2022,06:19,Zone2,T1,730,50
01/10/2022,06:19,Zone2,T2,400,0
01/10/2022,06:20,Zone1,T1,748,53
01/10/2022,06:20,Zone1,T2,699,45
01/10/2022,06:20,Zone1,T3,778,57
01/10/2022,06:20,Zone1,T4,891,74
01/10/2022,06:20,Zone2,T1,780,57
01/10/2022,06:20,Zone2,T2,400,0
01/10/2022,06:21,Zone1,T1,666,40
01/10/2022,06:21,Zone1,T2,744,52
01/10/2022,06:21,Zone1,T3,732,50
01/10/2022,06:21,Zone1,T4,923,79
01/10/2022,06:21,Zone2,T1,708,46
01/10/2022,06:21,Zone2,T2,400,0
01/10/2022,06:22,Zone1,T1,752,53
01/10/2022,06:22,Zone1,T2,666,40
01/10/2022,06:22,Zone1,T3,844,67
01/10/2022,06:22,Zone1,T4,942,82
01/10/2022,06:22,Zone2,T1,726,49
01/10/2022,06:22,Zone2,T2,400,0
01/10/2022,06:23,Zone1,T1,748,53
01/10/2022,06:23,Zone1,T2,728,49
01/10/2022,06:23,Zone1,T3,732,50
01/10/2022,06:23,Zone1,T4,882,73
01/10/2022,06:23,Zone2,T1,798,60
01/10/2022,06:23,Zone2,T2,400,0
01/10/2022,06:24,Zone1,T1,637,36
01/10/2022,06:24,Zone1,T2,744,52
01/10/2022,06:24,Zone1,T3,834,66
01/10/2022,06:24,Zone1,T4,923,79
01/10/2022,06:25,Zone1,T1,740,51
01/10/2022,06:25,Zone1,T2,674,41
01/10/2022,06:25,Zone2,T1,699,45
01/10/2022,06:25,Zone2,T2,400,0
01/10/2022,06:26,Zone1,T1,740,51
01/10/2022,06:26,Zone1,T2,768,56
01/10/2022,06:26,Zone1,T3,732,50
01/10/2022,06:26,Zone1,T4,909,77
01/10/2022,06:26,Zone2,T1,780,57
01/10/2022,06:26,Zone2,T2,400,0
01/10/2022,06:27,Zone1,T3,785,58
01/10/2022,06:27,Zone1,T4,942,82
01/10/2022,06:29,Zone1,T1,752,53
01/10/2022,06:29,Zone1,T2,735,51
01/10/2022,06:29,Zone2,T1,699,45
01/10/2022,06:29,Zone2,T2,400,0
01/10/2022,06:30,Zone1,T1,645,37
01/10/2022,06:30,Zone1,T2,770,56
01/10/2022,06:30,Zone1,T3,726,49
01/10/2022,06:30,Zone1,T4,954,84
01/10/2022,06:30,Zone2,T1,776,57
01/10/2022,06:30,Zone2,T2,400,0
01/10/2022,06:31,Zone1,T1,733,50
01/10/2022,06:31,Zone1,T2,697,45
01/10/2022,06:31,Zone1,T3,844,67
01/10/2022,06:31,Zone1,T4,930,80
01/10/2022,06:31,Zone2,T1,791,59
01/10/2022,06:31,Zone2,T2,400,0
01/10/2022,06:32,Zone1,T1,744,52
01/10/2022,06:32,Zone1,T2,714,47
01/10/2022,06:32,Zone1,T3,712,47
01/10/2022,06:32,Zone1,T4,909,77
01/10/2022,06:32,Zone2,T1,798,60
01/10/2022,06:32,Zone2,T2,400,0
01/10/2022,06:33,Zone1,T1,666,40
01/10/2022,06:33,Zone1,T2,776,57
01/10/2022,06:33,Zone1,T3,712,47
01/10/2022,06:33,Zone1,T4,961,85
01/10/2022,06:33,Zone2,T1,683,43
01/10/2022,06:33,Zone2,T2,400,0
01/10/2022,06:34,Zone1,T1,708,46
01/10/2022,06:34,Zone1,T2,699,45
01/10/2022,06:34,Zone1,T3,778,57
01/10/2022,06:34,Zone1,T4,909,77
01/10/2022,06:34,Zone2,T1,791,59
01/10/2022,06:34,Zone2,T2,400,0
01/10/2022,06:35,Zone1,T1,733,50
01/10/2022,06:35,Zone1,T2,715,47
01/10/2022,06:35,Zone1,T3,732,50
01/10/2022,06:35,Zone1,T4,900,76
01/10/2022,06:35,Zone2,T1,808,62
01/10/2022,06:35,Zone2,T2,400,0
01/10/2022,06:36,Zone1,T1,641,36
01/10/2022,06:36,Zone1,T2,793,59
01/10/2022,06:36,Zone1,T3,752,53
01/10/2022,06:36,Zone1,T4,891,74
01/10/2022,06:36,Zone2,T1,699,45
01/10/2022,06:36,Zone2,T2,400,0
01/10/2022,06:37,Zone1,T1,733,50
01/10/2022,06:37,Zone1,T2,690,44
01/10/2022,06:37,Zone1,T3,742,52
01/10/2022,06:37,Zone1,T4,942,82
01/10/2022,06:38,Zone1,T1,752,53
01/10/2022,06:38,Zone1,T2,715,47
01/10/2022,06:38,Zone2,T1,763,55
01/10/2022,06:38,Zone2,T2,400,0
01/10/2022,06:39,Zone1,T3,733,50
01/10/2022,06:39,Zone1,T4,909,77
01/10/2022,06:40,Zone1,T1,719,48
01/10/2022,06:40,Zone1,T2,715,47
01/10/2022,06:40,Zone2,T1,746,52
01/10/2022,06:40,Zone2,T2,400,0
01/10/2022,06:41,Zone1,T1,714,47
01/10/2022,06:41,Zone1,T2,728,49
01/10/2022,06:41,Zone1,T3,778,57
01/10/2022,06:41,Zone1,T4,923,79
01/10/2022,06:41,Zone2,T1,730,50
01/10/2022,06:41,Zone2,T2,400,0
01/10/2022,06:42,Zone1,T1,645,37
01/10/2022,06:42,Zone1,T2,752,53
01/10/2022,06:42,Zone1,T3,863,70
01/10/2022,06:42,Zone1,T4,954,84
01/10/2022,06:42,Zone2,T1,791,59
01/10/2022,06:42,Zone2,T2,400,0
01/10/2022,06:43,Zone1,T1,697,45
01/10/2022,06:43,Zone1,T2,668,40
01/10/2022,06:43,Zone2,T1,759,54
01/10/2022,06:43,Zone2,T2,400,0
01/10/2022,06:44,Zone1,T1,744,52
01/10/2022,06:44,Zone1,T2,732,50
01/10/2022,06:44,Zone1,T3,761,54
01/10/2022,06:44,Zone1,T4,942,82
01/10/2022,06:44,Zone2,T1,776,57
01/10/2022,06:44,Zone2,T2,400,0
01/10/2022,06:45,Zone1,T3,761,54
01/10/2022,06:45,Zone1,T4,900,76
01/10/2022,06:46,Zone1,T1,728,49
01/10/2022,06:46,Zone1,T2,690,44
01/10/2022,06:46,Zone2,T1,780,57
01/10/2022,06:46,Zone2,T2,400,0
01/10/2022,06:47,Zone1,T1,744,52
01/10/2022,06:47,Zone1,T2,714,47
01/10/2022,06:47,Zone1,T3,778,57
01/10/2022,06:47,Zone1,T4,891,74
01/10/2022,06:47,Zone2,T1,817,63
01/10/2022,06:47,Zone2,T2,400,0
01/10/2022,06:48,Zone1,T1,672,41
01/10/2022,06:48,Zone1,T2,726,49
01/10/2022,06:48,Zone1,T3,785,58
01/10/2022,06:48,Zone1,T4,961,85
01/10/2022,06:48,Zone2,T1,827,65
01/10/2022,06:48,Zone2,T2,400,0
01/10/2022,06:49,Zone1,T1,650,38
01/10/2022,06:49,Zone1,T2,699,45
01/10/2022,06:49,Zone1,T3,834,66
01/10/2022,06:49,Zone1,T4,923,79
01/10/2022,06:49,Zone2,T1,715,47
01/10/2022,06:49,Zone2,T2,400,0
01/10/2022,06:50,Zone1,T1,744,52
01/10/2022,06:50,Zone1,T2,715,47
01/10/2022,06:50,Zone1,T3,748,53
01/10/2022,06:50,Zone1,T4,882,73
01/10/2022,06:50,Zone2,T1,770,56
01/10/2022,06:50,Zone2,T2,400,0
01/10/2022,06:51,Zone1,T1,645,37
01/10/2022,06:51,Zone1,T2,776,57
01/10/2022,06:51,Zone1,T3,834,66
01/10/2022,06:51,Zone1,T4,923,79
01/10/2022,06:51,Zone2,T1,776,57
01/10/2022,06:51,Zone2,T2,400,0
01/10/2022,06:52,Zone1,T1,740,51
01/10/2022,06:52,Zone1,T2,690,44
01/10/2022,06:52,Zone1,T3,776,57
01/10/2022,06:52,Zone1,T4,870,71
01/10/2022,06:52,Zone2,T1,702,46
01/10/2022,06:52,Zone2,T2,400,0
01/10/2022,06:53,Zone1,T1,733,50
01/10/2022,06:53,Zone1,T2,744,52
01/10/2022,06:53,Zone1,T3,830,65
